TIME_PERIOD,OBS_VALUE,Tau
11FEB2020,0.162787055,29
11FEB2020,0.1736574457,30
12FEB2020,-0.626569164,1
12FEB2020,-0.645964368,2
12FEB2020,-0.652264109,3
12FEB2020,-0.638996539,4
12FEB2020,-0.608016535,5
12FEB2020,-0.563979862,6
12FEB2020,-0.51179801,7
12FEB2020,-0.455623632,8
12FEB2020,-0.39857976,9
12FEB2020,-0.342818005,10
12FEB2020,-0.289695966,11
12FEB2020,-0.239974461,12
12FEB2020,-0.193992756,13
12FEB2020,-0.151808573,14
12FEB2020,-0.113302833,15
12FEB2020,-0.078254273,16
12FEB2020,-0.046390395,17
12FEB2020,-0.017420829,18
12FEB2020,0.0089418905,19
12FEB2020,0.0329702131,20
12FEB2020,0.0549152575,21
12FEB2020,0.0750042315,22
12FEB2020,0.0934401583,23
12FEB2020,0.1104029462,24
12FEB2020,0.1260511671,25
12FEB2020,0.1405241435,26
12FEB2020,0.1539440945,27
12FEB2020,0.1664181999,28
12FEB2020,0.1780405061,29
12FEB2020,0.1888936408,30
13FEB2020,-0.630675186,1
13FEB2020,-0.647507949,2
13FEB2020,-0.651986528,3
13FEB2020,-0.637940545,4
13FEB2020,-0.607090402,5
13FEB2020,-0.563833807,6
13FEB2020,-0.512831969,7
13FEB2020,-0.458039626,8
13FEB2020,-0.402440393,9
13FEB2020,-0.34809636,10
13FEB2020,-0.29631317,11
13FEB2020,-0.24782576,12
13FEB2020,-0.202964425,13
13FEB2020,-0.161788161,14
13FEB2020,-0.124184815,15
13FEB2020,-0.089942737,16
13FEB2020,-0.058799895,17
13FEB2020,-0.030476175,18
13FEB2020,-0.004693612,19
13FEB2020,0.0188117463,20
13FEB2020,0.0402835781,21
13FEB2020,0.0599426657,22
13FEB2020,0.0779865274,23
13FEB2020,0.0945903755,24
13FEB2020,0.1099087822,25
13FEB2020,0.1240776608,26
13FEB2020,0.1372163189,27
13FEB2020,0.1494294419,28
13FEB2020,0.1608089313,29
13FEB2020,0.1714355623,30
14FEB2020,-0.635119015,1
14FEB2020,-0.660092604,2
14FEB2020,-0.669060967,3
14FEB2020,-0.657505833,4
14FEB2020,-0.628042343,5
14FEB2020,-0.585553084,6
14FEB2020,-0.534963605,7
14FEB2020,-0.480374724,8
14FEB2020,-0.424852651,9
14FEB2020,-0.370507722,10
14FEB2020,-0.318674905,11
14FEB2020,-0.270107712,12
14FEB2020,-0.225148648,13
14FEB2020,-0.183864939,14
14FEB2020,-0.146150055,15
14FEB2020,-0.111796172,16
14FEB2020,-0.080543819,17
14FEB2020,-0.052114535,18
14FEB2020,-0.026231349,19
14FEB2020,-0.002630841,20
14FEB2020,0.0189304667,21
14FEB2020,0.0386733779,22
14FEB2020,0.0567955801,23
14FEB2020,0.0734725461,24
14FEB2020,0.08885916,25
14FEB2020,0.1030916704,26
14FEB2020,0.1162897246,27
14FEB2020,0.1285583396,28
14FEB2020,0.1399897327,29
14FEB2020,0.150664975,30
17FEB2020,-0.629966176,1
17FEB2020,-0.658309694,2
17FEB2020,-0.667895089,3
17FEB2020,-0.655774581,4
17FEB2020,-0.62534874,5
17FEB2020,-0.58186655,6
17FEB2020,-0.53040353,7
17FEB2020,-0.475104041,8
17FEB2020,-0.419029628,9
17FEB2020,-0.364267443,10
17FEB2020,-0.312125069,11
17FEB2020,-0.263330685,12
17FEB2020,-0.218205722,13
17FEB2020,-0.176800875,14
17FEB2020,-0.138997129,15
17FEB2020,-0.104577466,16
17FEB2020,-0.073275767,17
17FEB2020,-0.044808823,18
17FEB2020,-0.018896311,19
17FEB2020,0.0047275511,20
17FEB2020,0.0263078921,21
17FEB2020,0.0460666719,22
17FEB2020,0.0642023882,23
17FEB2020,0.0808910835,24
17FEB2020,0.0962880457,25
17FEB2020,0.1105298122,26
17FEB2020,0.1237362396,27
17FEB2020,0.1360124986,28
17FEB2020,0.1474509219,29
17FEB2020,0.1581326685,30
18FEB2020,-0.619944994,1
18FEB2020,-0.648244781,2
18FEB2020,-0.659589456,3
18FEB2020,-0.64957099,4
18FEB2020,-0.620975502,5
18FEB2020,-0.578857167,6
18FEB2020,-0.528289205,7
18FEB2020,-0.473489436,8
18FEB2020,-0.417611825,9
18FEB2020,-0.362829795,10
18FEB2020,-0.31052198,11
18FEB2020,-0.261470979,12
18FEB2020,-0.216037809,13
18FEB2020,-0.174300772,14
18FEB2020,-0.136159331,15
18FEB2020,-0.10140828,16
18FEB2020,-0.069788605,17
18FEB2020,-0.041020981,18
18FEB2020,-0.014826825,19
18FEB2020,0.0090592794,20
18FEB2020,0.0308829375,21
18FEB2020,0.0508670718,22
18FEB2020,0.0692113903,23
18FEB2020,0.0860932423,24
18FEB2020,0.1016692249,25
18FEB2020,0.1160771323,26
18FEB2020,0.1294379956,27
18FEB2020,0.1418580652,28
18FEB2020,0.1534306537,29
18FEB2020,0.1642378041,30
19FEB2020,-0.621458475,1
19FEB2020,-0.648478227,2
19FEB2020,-0.660135973,3
19FEB2020,-0.651191819,4
19FEB2020,-0.623950747,5
19FEB2020,-0.583205244,6
19FEB2020,-0.533899529,7
19FEB2020,-0.480199398,8
19FEB2020,-0.425249029,9
19FEB2020,-0.371233295,10
19FEB2020,-0.319551331,11
19FEB2020,-0.271008542,12
19FEB2020,-0.225987626,13
19FEB2020,-0.184585923,14
19FEB2020,-0.146718837,15
19FEB2020,-0.112194106,16
19FEB2020,-0.080763007,17
19FEB2020,-0.052154278,18
19FEB2020,-0.026095589,19
19FEB2020,-0.002326353,20
19FEB2020,0.019395326,21
19FEB2020,0.0392895141,22
19FEB2020,0.0575537186,23
19FEB2020,0.0743635845,24
19FEB2020,0.0898743807,25
19FEB2020,0.1042228574,26
19FEB2020,0.1175292177,27
19FEB2020,0.1298990477,28
19FEB2020,0.1414251214,29
19FEB2020,0.1521890398,30
20FEB2020,-0.618815405,1
20FEB2020,-0.649067927,2
20FEB2020,-0.662034301,3
20FEB2020,-0.654512653,4
20FEB2020,-0.629376431,5
20FEB2020,-0.591384491,6
20FEB2020,-0.545255086,7
20FEB2020,-0.494912811,8
20FEB2020,-0.443309425,9
20FEB2020,-0.392499012,10
20FEB2020,-0.343804019,11
20FEB2020,-0.297993893,12
20FEB2020,-0.255443075,13
20FEB2020,-0.216257829,14
20FEB2020,-0.180372002,15
20FEB2020,-0.147616107,16
20FEB2020,-0.11776525,17
20FEB2020,-0.090571136,18
20FEB2020,-0.065782526,19
20FEB2020,-0.043157629,20
20FEB2020,-0.022470974,21
20FEB2020,-0.003516666,22
20FEB2020,0.013890666,23
20FEB2020,0.029916319,24
20FEB2020,0.0447067496,25
20FEB2020,0.0583912009,26
20FEB2020,0.0710834684,27
20FEB2020,0.0828836519,28
20FEB2020,0.0938798113,29
20FEB2020,0.1041494789,30
21FEB2020,-0.620695366,1
21FEB2020,-0.646250148,2
21FEB2020,-0.658177907,3
21FEB2020,-0.65208546,4
21FEB2020,-0.629843483,5
21FEB2020,-0.595470827,6
21FEB2020,-0.553187658,7
21FEB2020,-0.50661083,8
21FEB2020,-0.458520961,9
21FEB2020,-0.410892427,10
21FEB2020,-0.365025291,11
21FEB2020,-0.32169993,12
21FEB2020,-0.281319063,13
21FEB2020,-0.244024495,14
21FEB2020,-0.209786894,15
21FEB2020,-0.178471594,16
21FEB2020,-0.149884952,17
21FEB2020,-0.123805813,18
21FEB2020,-0.100006017,19
21FEB2020,-0.078263125,20
21FEB2020,-0.058367755,21
21FEB2020,-0.04012733,22
21FEB2020,-0.023367481,23
21FEB2020,-0.007932009,24
21FEB2020,0.0063179992,25
21FEB2020,0.0195055079,26
21FEB2020,0.0317390593,27
21FEB2020,0.0431143327,28
21FEB2020,0.0537156444,29
21FEB2020,0.0636173365,30
24FEB2020,-0.653551626,1
24FEB2020,-0.682050143,2
24FEB2020,-0.693775872,3
24FEB2020,-0.686378439,4
24FEB2020,-0.662651547,5
24FEB2020,-0.626977827,6
24FEB2020,-0.583677757,7
24FEB2020,-0.536356108,8
24FEB2020,-0.487742628,9
24FEB2020,-0.439755302,10
24FEB2020,-0.393645354,11
24FEB2020,-0.3501554,12
24FEB2020,-0.309660905,13
24FEB2020,-0.272284969,14
24FEB2020,-0.237985928,15
24FEB2020,-0.206621285,16
24FEB2020,-0.177992604,17
24FEB2020,-0.151875906,18
24FEB2020,-0.128041449,19
24FEB2020,-0.106265949,20
24FEB2020,-0.086339612,21
24FEB2020,-0.068069674,22
24FEB2020,-0.051281697,23
24FEB2020,-0.035819458,24
24FEB2020,-0.021544031,25
24FEB2020,-0.008332433,26
24FEB2020,0.0039239077,27
24FEB2020,0.0153207113,28
24FEB2020,0.0259423461,29
24FEB2020,0.0358632133,30
25FEB2020,-0.663187901,1
25FEB2020,-0.695632079,2
25FEB2020,-0.708448526,3
25FEB2020,-0.701046449,4
25FEB2020,-0.677036675,5
25FEB2020,-0.641138844,6
25FEB2020,-0.597778587,7
25FEB2020,-0.550563352,8
25FEB2020,-0.502187683,9
25FEB2020,-0.454526665,10
25FEB2020,-0.408793439,11
25FEB2020,-0.365701243,12
25FEB2020,-0.325604899,13
25FEB2020,-0.288614152,14
25FEB2020,-0.254679509,15
25FEB2020,-0.223654552,16
25FEB2020,-0.195339532,17
25FEB2020,-0.169510807,18
25FEB2020,-0.145939925,19
25FEB2020,-0.124405395,20
25FEB2020,-0.104699407,21
25FEB2020,-0.086631202,22
25FEB2020,-0.070028249,23
25FEB2020,-0.054736088,24
25FEB2020,-0.040617387,25
25FEB2020,-0.027550583,26
25FEB2020,-0.015428362,27
25FEB2020,-0.004156109,28
25FEB2020,0.0063495745,29
25FEB2020,0.0161622378,30
26FEB2020,-0.674240091,1
26FEB2020,-0.701159631,2
26FEB2020,-0.711670455,3
26FEB2020,-0.703287615,4
26FEB2020,-0.678637623,5
26FEB2020,-0.641982768,6
26FEB2020,-0.597582451,7
26FEB2020,-0.549027734,8
26FEB2020,-0.499064912,9
26FEB2020,-0.449643897,10
26FEB2020,-0.402052607,11
26FEB2020,-0.357068578,12
26FEB2020,-0.315097006,13
26FEB2020,-0.27628425,14
26FEB2020,-0.240605446,15
26FEB2020,-0.207929136,16
26FEB2020,-0.178063161,17
26FEB2020,-0.150786097,18
26FEB2020,-0.125868,19
26FEB2020,-0.103083443,20
26FEB2020,-0.082219211,21
26FEB2020,-0.063078356,22
26FEB2020,-0.045481861,23
26FEB2020,-0.029268816,24
26FEB2020,-0.014295673,25
26FEB2020,-0.000435019,26
26FEB2020,0.0124258845,27
26FEB2020,0.0243866236,28
26FEB2020,0.0355351177,29
26FEB2020,0.0459490064,30
27FEB2020,-0.713712329,1
27FEB2020,-0.749303373,2
27FEB2020,-0.762950955,3
27FEB2020,-0.75546824,4
27FEB2020,-0.730982255,5
27FEB2020,-0.694367735,6
27FEB2020,-0.650083448,7
27FEB2020,-0.601745838,8
27FEB2020,-0.552066724,9
27FEB2020,-0.502951698,10
27FEB2020,-0.45565314,11
27FEB2020,-0.410926115,12
27FEB2020,-0.369164952,13
27FEB2020,-0.330513572,14
27FEB2020,-0.294949987,15
27FEB2020,-0.262348448,16
27FEB2020,-0.232523611,17
27FEB2020,-0.205260888,18
27FEB2020,-0.180336579,19
27FEB2020,-0.15753063,20
27FEB2020,-0.136634254,21
27FEB2020,-0.117454023,22
27FEB2020,-0.09981365,23
27FEB2020,-0.083554273,24
27FEB2020,-0.06853385,25
27FEB2020,-0.054626043,26
27FEB2020,-0.041718854,27
27FEB2020,-0.029713186,28
27FEB2020,-0.018521424,29
27FEB2020,-0.008066098,30
28FEB2020,-0.735742567,1
28FEB2020,-0.786147817,2
28FEB2020,-0.806240053,3
28FEB2020,-0.802196783,4
28FEB2020,-0.78054512,5
28FEB2020,-0.747065361,6
28FEB2020,-0.706418671,7
28FEB2020,-0.662131762,8
28FEB2020,-0.616736978,9
28FEB2020,-0.571961938,10
28FEB2020,-0.52891695,11
28FEB2020,-0.488258086,12
28FEB2020,-0.450319263,13
28FEB2020,-0.41521424,14
28FEB2020,-0.382912588,15
28FEB2020,-0.353294567,16
28FEB2020,-0.326189667,17
28FEB2020,-0.301402901,18
28FEB2020,-0.278732138,19
28FEB2020,-0.257979077,20
28FEB2020,-0.238955763,21
28FEB2020,-0.221488087,22
28FEB2020,-0.205417295,23
28FEB2020,-0.190600209,24
28FEB2020,-0.17690868,25
28FEB2020,-0.1642286,26
28FEB2020,-0.152458699,27
28FEB2020,-0.141509272,28
28FEB2020,-0.131300923,29
28FEB2020,-0.121763382,30
02MAR2020,-0.75720078,1
02MAR2020,-0.821565539,2
02MAR2020,-0.843079179,3
02MAR2020,-0.835337115,4
02MAR2020,-0.80864475,5
02MAR2020,-0.770539665,6
02MAR2020,-0.726359555,7
02MAR2020,-0.679762135,8
02MAR2020,-0.633161651,9
02MAR2020,-0.588076373,10
02MAR2020,-0.545395094,11
02MAR2020,-0.505575762,12
02MAR2020,-0.468790023,13
02MAR2020,-0.435026195,14
02MAR2020,-0.404161097,15
02MAR2020,-0.376009081,16
02MAR2020,-0.350354685,17
02MAR2020,-0.326973721,18
02MAR2020,-0.305646342,19
02MAR2020,-0.286164665,20
02MAR2020,-0.268336752,21
02MAR2020,-0.251988241,22
02MAR2020,-0.236962501,23
02MAR2020,-0.223119905,24
02MAR2020,-0.21033663,25
02MAR2020,-0.198503225,26
02MAR2020,-0.18752312,27
02MAR2020,-0.177311176,28
02MAR2020,-0.167792324,29
02MAR2020,-0.158900322,30
03MAR2020,-0.724882288,1
03MAR2020,-0.783829514,2
03MAR2020,-0.804736352,3
03MAR2020,-0.798318376,4
03MAR2020,-0.77341476,5
03MAR2020,-0.736885536,6
03MAR2020,-0.693814035,7
03MAR2020,-0.647817397,8
03MAR2020,-0.601366443,9
03MAR2020,-0.556070742,10
03MAR2020,-0.512913749,11
03MAR2020,-0.47243734,12
03MAR2020,-0.434881507,13
03MAR2020,-0.400287089,14
03MAR2020,-0.368569427,15
03MAR2020,-0.339569914,16
03MAR2020,-0.31309117,17
03MAR2020,-0.288920355,18
03MAR2020,-0.266844082,19
03MAR2020,-0.246657474,20
03MAR2020,-0.228169244,21
03MAR2020,-0.211204137,22
03MAR2020,-0.195603667,23
03MAR2020,-0.181225807,24
03MAR2020,-0.167944067,25
03MAR2020,-0.155646249,26
03MAR2020,-0.144233088,27
03MAR2020,-0.133616864,28
03MAR2020,-0.123720091,29
03MAR2020,-0.114474291,30
04MAR2020,-0.756167162,1
04MAR2020,-0.823017924,2
04MAR2020,-0.847056358,3
04MAR2020,-0.841004404,4
04MAR2020,-0.814926159,5
04MAR2020,-0.776422472,6
04MAR2020,-0.731018464,7
04MAR2020,-0.682589122,8
04MAR2020,-0.63375063,9
04MAR2020,-0.586189724,10
04MAR2020,-0.540926214,11
04MAR2020,-0.498514387,12
04MAR2020,-0.45919304,13
04MAR2020,-0.422994487,14
04MAR2020,-0.389821994,15
04MAR2020,-0.359503548,16
04MAR2020,-0.331828304,17
04MAR2020,-0.3065706,18
04MAR2020,-0.283505201,19
04MAR2020,-0.262416498,20
04MAR2020,-0.243103603,21
04MAR2020,-0.225382743,22
04MAR2020,-0.209087914,23
04MAR2020,-0.19407047,24
04MAR2020,-0.180198109,25
04MAR2020,-0.167353531,26
04MAR2020,-0.155432989,27
04MAR2020,-0.144344829,28
04MAR2020,-0.134008098,29
04MAR2020,-0.124351266,30
05MAR2020,-0.77700089,1
05MAR2020,-0.847643947,2
05MAR2020,-0.874098933,3
05MAR2020,-0.86975484,4
05MAR2020,-0.845009451,5
05MAR2020,-0.807623834,6
05MAR2020,-0.763196676,7
05MAR2020,-0.715635625,8
05MAR2020,-0.667571809,9
05MAR2020,-0.620700284,10
05MAR2020,-0.576047389,11
05MAR2020,-0.534173931,12
05MAR2020,-0.495325595,13
05MAR2020,-0.459541792,14
05MAR2020,-0.426732799,15
05MAR2020,-0.396733253,16
05MAR2020,-0.369338417,17
05MAR2020,-0.344328089,18
05MAR2020,-0.32148182,19
05MAR2020,-0.300588128,20
05MAR2020,-0.281449649,21
05MAR2020,-0.263885582,22
05MAR2020,-0.247732428,23
05MAR2020,-0.232843636,24
05MAR2020,-0.219088659,25
05MAR2020,-0.206351665,26
05MAR2020,-0.194530138,27
05MAR2020,-0.183533455,28
05MAR2020,-0.173281541,29
05MAR2020,-0.163703603,30
06MAR2020,-0.795588268,1
06MAR2020,-0.866606299,2
06MAR2020,-0.895100163,3
06MAR2020,-0.895188636,4
06MAR2020,-0.876859183,5
06MAR2020,-0.847117286,6
06MAR2020,-0.810824221,7
06MAR2020,-0.771306435,8
06MAR2020,-0.730797712,9
06MAR2020,-0.690759111,10
06MAR2020,-0.652109708,11
06MAR2020,-0.615392367,12
06MAR2020,-0.580892305,13
06MAR2020,-0.548721419,14
06MAR2020,-0.518877873,15
06MAR2020,-0.491287856,16
06MAR2020,-0.465834543,17
06MAR2020,-0.442377919,18
06MAR2020,-0.420768113,19
06MAR2020,-0.400854138,20
06MAR2020,-0.382489437,21
06MAR2020,-0.365535205,22
06MAR2020,-0.349862189,23
06MAR2020,-0.335351476,24
06MAR2020,-0.321894612,25
06MAR2020,-0.309393296,26
06MAR2020,-0.297758831,27
06MAR2020,-0.286911429,28
06MAR2020,-0.276779464,29
06MAR2020,-0.267298715,30
09MAR2020,-0.887656228,1
09MAR2020,-0.965892056,2
09MAR2020,-1.002080423,3
09MAR2020,-1.009065305,4
09MAR2020,-0.996219376,5
09MAR2020,-0.970337797,6
09MAR2020,-0.936307419,7
09MAR2020,-0.897607022,8
09MAR2020,-0.856680602,9
09MAR2020,-0.815215348,10
09MAR2020,-0.774348159,11
09MAR2020,-0.734818646,12
09MAR2020,-0.697082139,13
09MAR2020,-0.661392825,14
09MAR2020,-0.627864653,15
09MAR2020,-0.596515708,16
09MAR2020,-0.567300326,17
09MAR2020,-0.540132163,18
09MAR2020,-0.51490059,19
09MAR2020,-0.491482203,20
09MAR2020,-0.46974876,21
09MAR2020,-0.449572536,22
09MAR2020,-0.430829813,23
09MAR2020,-0.413403041,24
09MAR2020,-0.39718206,25
09MAR2020,-0.382064682,26
09MAR2020,-0.367956815,27
09MAR2020,-0.354772306,28
09MAR2020,-0.342432595,29
09MAR2020,-0.330866255,30
10MAR2020,-0.852322024,1
10MAR2020,-0.922700963,2
10MAR2020,-0.947462511,3
10MAR2020,-0.94317189,4
10MAR2020,-0.921193554,5
10MAR2020,-0.889218615,6
10MAR2020,-0.85236069,7
10MAR2020,-0.813939054,8
10MAR2020,-0.776035815,9
10MAR2020,-0.739890249,10
10MAR2020,-0.70617619,11
10MAR2020,-0.675195747,12
10MAR2020,-0.647013391,13
10MAR2020,-0.621547774,14
10MAR2020,-0.598633749,15
10MAR2020,-0.578063531,16
10MAR2020,-0.559613359,17
10MAR2020,-0.543060207,18
10MAR2020,-0.528191717,19
10MAR2020,-0.514811616,20
10MAR2020,-0.502742167,21
10MAR2020,-0.49182474,22
10MAR2020,-0.481919236,23
10MAR2020,-0.472902852,24
10MAR2020,-0.464668527,25
10MAR2020,-0.457123266,26
10MAR2020,-0.450186479,27
10MAR2020,-0.443788413,28
10MAR2020,-0.437868712,29
10MAR2020,-0.432375124,30
11MAR2020,-0.877125875,1
11MAR2020,-0.932927725,2
11MAR2020,-0.945269047,3
11MAR2020,-0.93079862,4
11MAR2020,-0.900763581,5
11MAR2020,-0.862634833,6
11MAR2020,-0.82126412,7
11MAR2020,-0.779703935,8
11MAR2020,-0.739785411,9
11MAR2020,-0.702523101,10
11MAR2020,-0.668396394,11
11MAR2020,-0.637543418,12
11MAR2020,-0.609893182,13
11MAR2020,-0.585254372,14
11MAR2020,-0.563373964,15
11MAR2020,-0.543974977,16
11MAR2020,-0.526779966,17
11MAR2020,-0.511524896,18
11MAR2020,-0.497966621,19
11MAR2020,-0.485886222,20
11MAR2020,-0.475089724,21
11MAR2020,-0.465407252,22
11MAR2020,-0.456691295,23
11MAR2020,-0.44881456,24
11MAR2020,-0.441667675,25
11MAR2020,-0.435156944,26
11MAR2020,-0.429202239,27
11MAR2020,-0.423735082,28
11MAR2020,-0.418696942,29
11MAR2020,-0.414037745,30
12MAR2020,-0.912983035,1
12MAR2020,-0.970606923,2
12MAR2020,-0.977320901,3
12MAR2020,-0.953844804,4
12MAR2020,-0.913884737,5
12MAR2020,-0.86631451,6
12MAR2020,-0.816711036,7
12MAR2020,-0.768428993,8
12MAR2020,-0.723348059,9
12MAR2020,-0.682388453,10
12MAR2020,-0.645863265,11
12MAR2020,-0.613716466,12
12MAR2020,-0.585681343,13
12MAR2020,-0.561383966,14
12MAR2020,-0.54040903,15
12MAR2020,-0.522340228,16
12MAR2020,-0.506783634,17
12MAR2020,-0.493379946,18
12MAR2020,-0.481809603,19
12MAR2020,-0.471793513,20
12MAR2020,-0.463091195,21
12MAR2020,-0.455497541,22
12MAR2020,-0.448838972,23
12MAR2020,-0.442969458,24
12MAR2020,-0.437766679,25
12MAR2020,-0.433128503,26
12MAR2020,-0.428969831,27
12MAR2020,-0.425219835,28
12MAR2020,-0.421819583,29
12MAR2020,-0.418720019,30
13MAR2020,-0.86611692,1
13MAR2020,-0.890443024,2
13MAR2020,-0.870630734,3
13MAR2020,-0.826126107,4
13MAR2020,-0.769581557,5
13MAR2020,-0.709004284,6
13MAR2020,-0.649262125,7
13MAR2020,-0.593132266,8
13MAR2020,-0.54202607,9
13MAR2020,-0.496485471,10
13MAR2020,-0.456519131,11
13MAR2020,-0.421826898,12
13MAR2020,-0.391946959,13
13MAR2020,-0.366349986,14
13MAR2020,-0.344497307,15
13MAR2020,-0.32587501,16
13MAR2020,-0.310012213,17
13MAR2020,-0.296489153,18
13MAR2020,-0.284938958,19
13MAR2020,-0.275045664,20
13MAR2020,-0.266540188,21
13MAR2020,-0.259195353,22
13MAR2020,-0.252820652,23
13MAR2020,-0.247257159,24
13MAR2020,-0.242372819,25
13MAR2020,-0.23805822,26
13MAR2020,-0.234222893,27
13MAR2020,-0.230792117,28
13MAR2020,-0.227704199,29
13MAR2020,-0.224908191,30
16MAR2020,-0.885551395,1
16MAR2020,-0.879588996,2
16MAR2020,-0.822714504,3
16MAR2020,-0.747855102,4
16MAR2020,-0.671092489,5
16MAR2020,-0.599618945,6
16MAR2020,-0.536074778,7
16MAR2020,-0.480878822,8
16MAR2020,-0.433455092,9
16MAR2020,-0.392858974,10
16MAR2020,-0.358081659,11
16MAR2020,-0.3281858,12
16MAR2020,-0.302355386,13
16MAR2020,-0.27990417,14
16MAR2020,-0.260265817,15
16MAR2020,-0.242977469,16
16MAR2020,-0.227662336,17
16MAR2020,-0.214013754,18
16MAR2020,-0.201781557,19
16MAR2020,-0.190760851,20
16MAR2020,-0.180782967,21
16MAR2020,-0.171708259,22
16MAR2020,-0.163420406,23
16MAR2020,-0.155821912,24
16MAR2020,-0.148830551,25
16MAR2020,-0.142376558,26
16MAR2020,-0.136400392,27
16MAR2020,-0.130850953,28
16MAR2020,-0.125684152,29
16MAR2020,-0.120861758,30
17MAR2020,-0.869171552,1
17MAR2020,-0.865848546,2
17MAR2020,-0.800646907,3
17MAR2020,-0.716766282,4
17MAR2020,-0.633629387,5
17MAR2020,-0.558891573,6
17MAR2020,-0.494641531,7
17MAR2020,-0.440530825,8
17MAR2020,-0.395301849,9
17MAR2020,-0.357495792,10
17MAR2020,-0.325751484,11
17MAR2020,-0.298907779,12
17MAR2020,-0.276017307,13
17MAR2020,-0.256324651,14
17MAR2020,-0.239233923,15
17MAR2020,-0.224276608,16
17MAR2020,-0.211083742,17
17MAR2020,-0.199363349,18
17MAR2020,-0.18888278,19
17MAR2020,-0.179455146,20
17MAR2020,-0.170929003,21
17MAR2020,-0.16318053,22
17MAR2020,-0.1561076,23
17MAR2020,-0.149625265,24
17MAR2020,-0.143662298,25
17MAR2020,-0.13815853,26
17MAR2020,-0.133062776,27
17MAR2020,-0.128331214,28
17MAR2020,-0.1239261,29
17MAR2020,-0.119814743,30
18MAR2020,-0.816482792,1
18MAR2020,-0.780696593,2
18MAR2020,-0.692232143,3
18MAR2020,-0.590460625,4
18MAR2020,-0.493086441,5
18MAR2020,-0.406887255,6
18MAR2020,-0.333400446,7
18MAR2020,-0.271860944,8
18MAR2020,-0.220665749,9
18MAR2020,-0.178063916,10
18MAR2020,-0.142450236,11
18MAR2020,-0.112464092,12
18MAR2020,-0.086998555,13
18MAR2020,-0.065172888,14
18MAR2020,-0.046294146,15
18MAR2020,-0.029819374,16
18MAR2020,-0.015322844,17
18MAR2020,-0.002469382,18
18MAR2020,0.009006577,19
18MAR2020,0.0193171149,20
18MAR2020,0.0286330938,21
18MAR2020,0.0370934388,22
18MAR2020,0.0448121547,23
18MAR2020,0.0518836426,24
18MAR2020,0.0583867464,25
18MAR2020,0.0643878513,26
18MAR2020,0.0699432759,27
18MAR2020,0.0751011323,28
18MAR2020,0.079902787,29
18MAR2020,0.0843840166,30
19MAR2020,-0.727479645,1
19MAR2020,-0.663440353,2
19MAR2020,-0.576922721,3
19MAR2020,-0.486568661,4
19MAR2020,-0.401237778,5
19MAR2020,-0.324543309,6
19MAR2020,-0.257394795,7
19MAR2020,-0.199398726,8
19MAR2020,-0.149611061,9
19MAR2020,-0.1069265,10
19MAR2020,-0.070267633,11
19MAR2020,-0.038666503,12
19MAR2020,-0.011290397,13
19MAR2020,0.0125595678,14
19MAR2020,0.0334617438,15
19MAR2020,0.0518911633,16
19MAR2020,0.0682367757,17
19MAR2020,0.0828170029,18
19MAR2020,0.0958930363,19
19MAR2020,0.1076798522,20
19MAR2020,0.1183551687,21
19MAR2020,0.1280666463,22
19MAR2020,0.1369376399,23
19MAR2020,0.1450717823,24
19MAR2020,0.1525566335,25
19MAR2020,0.1594665916,26
19MAR2020,0.1658652202,27
19MAR2020,0.1718071154,28
19MAR2020,0.1773394117,29
19MAR2020,0.1825030005,30
20MAR2020,-0.706477952,1
20MAR2020,-0.673064048,2
20MAR2020,-0.621354445,3
20MAR2020,-0.561556926,4
20MAR2020,-0.500030434,5
20MAR2020,-0.440504109,6
20MAR2020,-0.384973271,7
20MAR2020,-0.334331407,8
20MAR2020,-0.288801363,9
20MAR2020,-0.248220816,10
20MAR2020,-0.212225662,11
20MAR2020,-0.180363932,12
